SE;id;Cod_cidade;cods_ride.local;cods_ride.Cod estacao;casos_est;casos_est_min;casos_est_max;casos;p_rt1;p_inc100k;nivel;Rt;pop;receptivo;transmissao;nivel_inc;Sum of historico_inmet.Sum of PRECIPITA?€O TOTAL, HORæRIO (mm);Sum of historico_inmet.Average of TEMPERATURA DO AR - BULBO SECO, HORARIA (›C);Sum of historico_inmet.Average of TEMPERATURA MæXIMA NA HORA ANT. (AUT) (›C);Sum of historico_inmet.Average of TEMPERATURA M™NIMA NA HORA ANT. (AUT) (›C);Sum of historico_inmet.Average of UMIDADE RELATIVA DO AR, HORARIA (%)
201725;310945120172519589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;18,7297619;19,5797619;17,91011905;59,95833333
201724;310945120172419589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;20,34047619;21,16130952;19,50059524;63,10119048
201723;310945120172319589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;21,13571429;21,92857143;20,38928571;66,89285714
201722;310945120172219589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;20,89754601;21,66134969;20,18466258;71,48466258
201721;310945120172119589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;21,01666667;21,69642857;20,3577381;78,41071429
201719;310945120171919589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;21,32083333;22,21428571;20,51369048;61,33333333
201718;310945120171819589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;20,08214286;20,84880952;19,40119048;74,60119048
201716;310945120171619589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;22,41556886;23,26144578;21,59759036;69,71257485
201710;310945120171019589;310945;Cabeceira Grande;A047;0;0;0;0;0;0;1;0;69880;0;0;0;0;23,62545455;24,51878788;22,82606061;68,97575758
202137;520010020213719684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;25,78095238;26,71964286;24,90119048;29,35714286
202136;520010020213619684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;26,47916667;27,41845238;25,57916667;33,01785714
202135;520010020213519684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,41547619;23,23452381;21,59880952;44,2797619
202134;520010020213419684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,30059524;24,16190476;22,46309524;38,72619048
202133;520010020213319684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,64583333;22,4875;20,89761905;40,14880952
202131;520010020213119684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,5202381;20,27678571;18,83511905;52,47619048
202130;520010020213019684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,48333333;19,26904762;17,69880952;44,26785714
202129;520010020212919684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,49940476;20,33035714;18,71964286;46,54761905
202128;520010020212819684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,26130952;20,01130952;18,50535714;49,95833333
202127;520010020212719684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,11309524;18,89880952;17,36428571;49,83928571
202126;520010020212619684;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;16,4952381;17,26547619;15,7922619;58,47619048
202053;520010020205319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,93511905;23,61904762;22,2827381;75,80952381
202052;520010020205219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,95952381;22,5452381;21,42738095;87,03571429
202051;520010020205119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,40357143;25,14464286;23,67619048;64,75
202050;520010020205019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,15892857;22,78928571;21,55535714;79,66666667
202049;520010020204919589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,87678571;25,7125;24,09940476;57,03571429
202048;520010020204819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,65714286;23,40535714;22,0202381;67,96428571
202041;520010020204119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;28,71607143;29,65416667;27,8577381;25,92261905
202038;520010020203819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,87321429;25,77738095;24,02440476;32,32738095
202037;520010020203719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,00178571;24,88095238;23,16547619;34,23214286
202036;520010020203619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,78988095;23,6125;21,95833333;39,73214286
202035;520010020203519589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,52619048;21,35714286;19,71130952;48,03571429
202033;520010020203319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,18095238;21,98154762;20,37678571;49,03571429
202032;520010020203219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;17,74345238;18,53392857;17,00535714;57,19047619
202031;520010020203119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,10714286;20,88809524;19,38809524;54,13690476
202030;520010020203019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,71011905;19,43154762;17,99702381;57,61309524
202027;520010020202719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,37380952;20,11309524;18,66488095;64,29166667
201951;520010020195119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,85238095;24,49345238;23,21428571;68,48809524
201942;520010020194219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;26,4875;27,40535714;25,62559524;34,71428571
201940;520010020194019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;26,37440476;27,32321429;25,4952381;42,07142857
201938;520010020193819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;26,14583333;27,12440476;25,24940476;28,16666667
201937;520010020193719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;25,3547619;26,25059524;24,51964286;33,71428571
201936;520010020193619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,70357143;25,62142857;23,91488095;35,33928571
201935;520010020193519589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,3952381;23,27916667;21,60595238;44,38095238
201933;520010020193319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,34285714;22,12857143;20,60238095;46,14285714
201932;520010020193219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,80416667;20,53214286;19,06488095;59,95238095
201931;520010020193119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,89940476;21,77321429;20,08869048;47,77380952
201836;520010020183619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,34047619;23,2577381;21,42559524;41,31547619
201835;520010020183519589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,30357143;23,06369048;21,55535714;47,95238095
201834;520010020183419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,22857143;23,05892857;21,42916667;47,91071429
201832;520010020183219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,47559524;23,28988095;21,71071429;54,89880952
201831;520010020183119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,41309524;23,27440476;21,54583333;43,49404762
201830;520010020183019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,20892857;19,97857143;18,45535714;50,88095238
201827;520010020182719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,36130952;20,12083333;18,64285714;53,39285714
201826;520010020182619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,74821429;20,48511905;19,05297619;53,36309524
201824;520010020182419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,29166667;21,96428571;20,65714286;63,33928571
201823;520010020182319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,54345238;21,22083333;19,9125;66,48214286
201822;520010020182219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,81904762;19,4875;18,19166667;66,67857143
201821;520010020182119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,29464286;18,99107143;17,65238095;67,89285714
201818;520010020181819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,23095238;21,90416667;20,59047619;66,80357143
201746;520010020174619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,54939759;24,29036145;22,81204819;61,21084337
201741;520010020174119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;26,42380952;27,35952381;25,52797619;29,48214286
201738;520010020173819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,60416667;23,47619048;21,82440476;39,16071429
201737;520010020173719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,08742515;23,96047904;22,27305389;36,51497006
201736;520010020173619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,79702381;22,7047619;20,94642857;35,17857143
201735;520010020173519589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,3702381;24,29166667;22,47083333;29,55952381
201734;520010020173419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,04166667;22,80416667;21,31666667;49,30952381
201733;520010020173319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,09285714;24,02797619;22,2202381;36,91666667
201732;520010020173219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,56547619;23,44464286;21,71785714;39,43452381
201731;520010020173119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,66506024;19,54457831;17,82951807;50,6746988
201730;520010020173019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,02202381;18,81190476;17,2625;49,6547619
201729;520010020172919589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,51309524;19,3375;17,70357143;51,35119048
201728;520010020172819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;17,74702381;18,52142857;17,01130952;59,39880952
201727;520010020172719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;16,67559524;17,36785714;15,99642857;59,39285714
201726;520010020172619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,58571429;19,325;17,91904762;58,42857143
201724;520010020172419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,55714286;21,23869048;19,86845238;63,41071429
201723;520010020172319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,88848485;21,62363636;20,24;67,10909091
201722;520010020172219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,9422619;21,60178571;20,28214286;71,78571429
201718;520010020171819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,97678571;21,62440476;20,36130952;72,08333333
201708;520010020170819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,55297619;23,37142857;21,83095238;70,91666667
201707;520010020170719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,42440476;22,99642857;21,83690476;75,52380952
201641;520010020164119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;25,36488095;26,19285714;24,6375;50,20833333
201637;520010020163719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;25,72678571;26,67678571;24,76904762;33,85119048
201636;520010020163619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,95952381;24,89047619;23,0922619;40,18452381
201635;520010020163519589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,19107143;25,05;23,3375;47,30357143
201634;520010020163419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,76547619;21,59345238;19,96666667;54,58928571
201632;520010020163219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,55;23,53452381;21,59583333;39,02380952
201630;520010020163019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,07142857;21,94345238;20,25892857;46,64880952
201629;520010020162919589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,96547619;21,92559524;20,04285714;41,20833333
201544;520010020154419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,26964286;25,05416667;23,5422619;69,13690476
201541;520010020154119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;27,36904762;28,4452381;26,40357143;29,5
201540;520010020154019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;26,5125;27,48690476;25,66845238;47,88690476
201538;520010020153819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;26,81547619;27,86964286;25,75595238;32,31547619
201534;520010020153419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,925;24,84166667;23,03928571;41,80952381
201532;520010020153219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,21309524;20,03809524;18,40833333;53,29761905
201530;520010020153019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,20178571;22,04821429;20,37142857;50,33928571
201529;520010020152919589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,97738095;20,81071429;19,2077381;55,4702381
201528;520010020152819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,00178571;20,83571429;19,28452381;61,89880952
201502;520010020150219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;25,0672619;25,88690476;24,29940476;56,58333333
201446;520010020144619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,77797619;23,50119048;22,14404762;77,32738095
201445;520010020144519589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,02083333;24,79761905;23,29583333;68,08928571
201444;520010020144419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,40892857;24,11011905;22,7625;69,43452381
201443;520010020144319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,98452381;24,82619048;23,22857143;61,61904762
201442;520010020144219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;27,18214286;28,14880952;26,27083333;28,05952381
201441;520010020144119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,39702381;24,30892857;22,48571429;35,95238095
201439;520010020143919589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,43869048;25,275;23,67083333;59,20833333
201438;520010020143819589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;25,77321429;26,76845238;24,8172619;37,05952381
201437;520010020143719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,37083333;23,31428571;21,46130952;37,54166667
201436;520010020143619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,72261905;24,60535714;22,99285714;53,69047619
201435;520010020143519589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,9922619;24,95833333;23,0547619;35,20238095
201434;520010020143419589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;21,0952381;21,99345238;20,26190476;46,43452381
201433;520010020143319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,99345238;21,87797619;20,12619048;42,99404762
201432;520010020143219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;20,75119048;21,6297619;19,90059524;44,35714286
201431;520010020143119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,42321429;19,18869048;17,76190476;68,49404762
201429;520010020142919589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;19,27261905;20,07440476;18,5047619;57,91071429
201426;520010020142619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;18,7327381;19,5;18;63,54761905
201413;520010020141319589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,36960784;24,17647059;22,61078431;76,18627451
201412;520010020141219589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,28058252;25,26504854;23,36019417;68,66019417
201411;520010020141119589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;24,71864407;25,58305085;23,82118644;66,60169492
201410;520010020141019589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,54315789;24,41368421;22,71578947;77,09473684
201409;520010020140919589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,71454545;24,50909091;22,86636364;70,8
201407;520010020140719589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,62844037;24,5266055;22,76605505;68,8440367
201406;520010020140619589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;23,60493827;24,42469136;22,77962963;57,80246914
201405;520010020140519589;520010;Abadiania;A037;0;0;0;0;0;0;1;0;204610;0;0;0;0;22,0702381;22,80119048;21,38392857;69,66071429
202401;520080320240119768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;23,97083333;24,30833333;23,57916667;75,58333333
202351;520080320235119768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;25,21845238;25,91011905;24,59940476;63,86904762
202350;520080320235019768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;27,41904762;28,1875;26,70595238;48,49404762
202349;520080320234919768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;26,50654762;27,18630952;25,87202381;53,9702381
202348;520080320234819768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;27,74166667;28,50059524;27,0297619;49,88690476
202347;520080320234719768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;26,05714286;26,95595238;25,26547619;65,36309524
202346;520080320234619768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;29,84642857;30,6875;29,05833333;38,04761905
202345;520080320234519768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;27,77797619;28,48154762;27,15;48,69642857
202343;520080320234319768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;27,34702381;28,09166667;26,59404762;55,32738095
202342;520080320234219768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;28,94821429;29,65535714;28,28809524;33,97619048
202341;520080320234119768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;29,6077381;30,32083333;28,91190476;41,79166667
202340;520080320234019768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;28,12678571;28,8547619;27,52083333;49,69047619
202339;520080320233919768;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;84120;0;0;0;;29,35892857;30,07857143;28,65119048;40,99404762
202009;520080320200919589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;29,675;29,85;28,2;57,5
202001;520080320200119589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;29;30,33333333;27,96666667;50,85714286
201952;520080320195219589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;30,63333333;31,4;29,95;39,66666667
201951;520080320195119589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;30,8625;31,84285714;29,97142857;35,5
201949;520080320194919589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;29,05;29,45;27,88333333;52,5
201948;520080320194819589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;28,1;29,76666667;27,63333333;56,14285714
201947;520080320194719589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;28,675;29,13333333;26,925;48,16666667
201946;520080320194619589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;32,88958333;33,72553191;31,71489362;26,375
201945;520080320194519589;520080;Alvorada do Norte;A017;0;0;0;0;0;0;1;0;87050;0;0;0;;31,02962963;32,06730769;29,64615385;37,48148148
202401;522068620240119768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;23,97083333;24,30833333;23,57916667;75,58333333
202352;522068620235219768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;27,08630952;27,87619048;26,32261905;61,86309524
202351;522068620235119768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;25,21845238;25,91011905;24,59940476;63,86904762
202350;522068620235019768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;27,41904762;28,1875;26,70595238;48,49404762
202349;522068620234919768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;26,50654762;27,18630952;25,87202381;53,9702381
202348;522068620234819768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;27,74166667;28,50059524;27,0297619;49,88690476
202347;522068620234719768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;26,05714286;26,95595238;25,26547619;65,36309524
202346;522068620234619768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;29,84642857;30,6875;29,05833333;38,04761905
202345;522068620234519768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;27,77797619;28,48154762;27,15;48,69642857
202344;522068620234419768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;27,77738095;28,52202381;27,07678571;53,14880952
202343;522068620234319768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;27,34702381;28,09166667;26,59404762;55,32738095
202342;522068620234219768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;28,94821429;29,65535714;28,28809524;33,97619048
202341;522068620234119768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;29,6077381;30,32083333;28,91190476;41,79166667
202340;522068620234019768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;28,12678571;28,8547619;27,52083333;49,69047619
202339;522068620233919768;522068;Simolandia;A017;0;0;0;0;0;0;1;0;57150;0;0;0;;29,35892857;30,07857143;28,65119048;40,99404762
202009;522068620200919589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;29,675;29,85;28,2;57,5
202001;522068620200119589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;29;30,33333333;27,96666667;50,85714286
201952;522068620195219589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;30,63333333;31,4;29,95;39,66666667
201951;522068620195119589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;30,8625;31,84285714;29,97142857;35,5
201949;522068620194919589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;29,05;29,45;27,88333333;52,5
201948;522068620194819589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;28,1;29,76666667;27,63333333;56,14285714
201947;522068620194719589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;28,675;29,13333333;26,925;48,16666667
201946;522068620194619589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;32,88958333;33,72553191;31,71489362;26,375
201945;522068620194519589;522068;Simolandia;A017;0;0;0;0;0;0;1;0;68790;0;0;0;;31,02962963;32,06730769;29,64615385;37,48148148
202346;520010020234619768;520010;Abadiania;A037;0;0;0;0;0;0;1;0;154980;0;0;0;;27,68690476;28,54464286;26,87738095;50,30952381
